2017-Apr-13 18:03:05
100952.SH,SH,100952,,宣国回售,51
100953.SH,SH,100953,,渝轻回售,51
360032.SZ,SZ,360032,,桑达投票,16
100954.SH,SH,100954,,苏中回售,51
360037.SZ,SZ,360037,,南电投票,16
360539.SZ,SZ,360539,,粤电投票,16
360676.SZ,SZ,360676,,智度投票,16
360759.SZ,SZ,360759,,中百投票,16
360783.SZ,SZ,360783,,长江投票,16
360897.SZ,SZ,360897,,津滨投票,16
360903.SZ,SZ,360903,,云内投票,16
360908.SZ,SZ,360908,,景峰投票,16
360812.SZ,SZ,360812,,金叶投票,16
362019.SZ,SZ,362019,,亿帆投票,16
360921.SZ,SZ,360921,,科龙投票,16
362097.SZ,SZ,362097,,山河投票,16
362146.SZ,SZ,362146,,荣盛投票,16
362238.SZ,SZ,362238,,天威投票,16
362303.SZ,SZ,362303,,美盈投票,16
362226.SZ,SZ,362226,,江南投票,16
362344.SZ,SZ,362344,,海皮投票,16
362416.SZ,SZ,362416,,爱施投票,16
362483.SZ,SZ,362483,,润邦投票,16
362496.SZ,SZ,362496,,辉丰投票,16
360595.SZ,SZ,360595,,西轴投票,16
362516.SZ,SZ,362516,,旷达投票,16
362522.SZ,SZ,362522,,众成投票,16
362762.SZ,SZ,362762,,拉比投票,16
365056.SZ,SZ,365056,,三维投票,16
365131.SZ,SZ,365131,,英唐投票,16
360605.SZ,SZ,360605,,渤海投票,16
365309.SZ,SZ,365309,,吉艾投票,16
365267.SZ,SZ,365267,,尔康投票,16
365363.SZ,SZ,365363,,博腾投票,16
365395.SZ,SZ,365395,,菲利投票,16
365423.SZ,SZ,365423,,鲁亿投票,16
365419.SZ,SZ,365419,,浩丰投票,16
100961.SH,SH,100961,,昆钢回售,51
360100.SZ,SZ,360100,,TCL投票,16
360688.SZ,SZ,360688,,建新投票,16
362139.SZ,SZ,362139,,拓邦投票,16
362151.SZ,SZ,362151,,北斗投票,16
360553.SZ,SZ,360553,,隆达投票,16
362530.SZ,SZ,362530,,丰东投票,16
362501.SZ,SZ,362501,,利源投票,16
362659.SZ,SZ,362659,,中泰投票,16
362734.SZ,SZ,362734,,利民投票,16
362589.SZ,SZ,362589,,瑞康投票,16
365030.SZ,SZ,365030,,阳普投票,16
365377.SZ,SZ,365377,,赢胜投票,16
365099.SZ,SZ,365099,,尤洛投票,16
365407.SZ,SZ,365407,,凯发投票,16
365451.SZ,SZ,365451,,创业投票,16
365464.SZ,SZ,365464,,星徽投票,16
10000507.SH,SH,10000507,,50ETF购2月2300,144
10000508.SH,SH,10000508,,50ETF购2月2350,144
10000509.SH,SH,10000509,,50ETF沽2月2300,145
10000510.SH,SH,10000510,,50ETF沽2月2350,145
760377.SH,SH,760377,,兴业配股,240
360069.SZ,SZ,360069,,侨城投票,16
360156.SZ,SZ,360156,,华数投票,16
360150.SZ,SZ,360150,,宜健投票,16
360166.SZ,SZ,360166,,申宏投票,16
360428.SZ,SZ,360428,,华天投票,16
360756.SZ,SZ,360756,,新华投票,16
360726.SZ,SZ,360726,,鲁泰投票,16
360815.SZ,SZ,360815,,美利投票,16
360761.SZ,SZ,360761,,本钢投票,16
362052.SZ,SZ,362052,,同洲投票,16
362228.SZ,SZ,362228,,合兴投票,16
362079.SZ,SZ,362079,,固锝投票,16
362234.SZ,SZ,362234,,民和投票,16
362305.SZ,SZ,362305,,南国投票,16
362394.SZ,SZ,362394,,联发投票,16
362327.SZ,SZ,362327,,富安投票,16
362600.SZ,SZ,362600,,江粉投票,16
362745.SZ,SZ,362745,,木森投票,16
365001.SZ,SZ,365001,,特锐投票,16
365063.SZ,SZ,365063,,天龙投票,16
365089.SZ,SZ,365089,,长城投票,16
365239.SZ,SZ,365239,,东宝投票,16
365326.SZ,SZ,365326,,凯利投票,16
362524.SZ,SZ,362524,,光正投票,16
365342.SZ,SZ,365342,,天银投票,16
365405.SZ,SZ,365405,,科隆投票,16
365475.SZ,SZ,365475,,聚隆投票,16
119109.SZ,SZ,119109,,徐新盛01,48
360413.SZ,SZ,360413,,东旭投票,16
362512.SZ,SZ,362512,,达华投票,16
362706.SZ,SZ,362706,,良信投票,16
365013.SZ,SZ,365013,,新宁投票,16
365133.SZ,SZ,365133,,华策投票,16
112014.SZ,SZ,112014,,09银基债,48
365469.SZ,SZ,365469,,信息投票,16
119103.SZ,SZ,119103,,14水务01,48
360797.SZ,SZ,360797,,武夷投票,16
360885.SZ,SZ,360885,,同力投票,16
362165.SZ,SZ,362165,,宝丽投票,16
362436.SZ,SZ,362436,,兴森投票,16
362667.SZ,SZ,362667,,鞍重投票,16
362737.SZ,SZ,362737,,葵花投票,16
360016.SZ,SZ,360016,,康佳投票,16
360540.SZ,SZ,360540,,中天投票,16
365215.SZ,SZ,365215,,电科投票,16
360663.SZ,SZ,360663,,永安投票,16
360995.SZ,SZ,360995,,皇台投票,16
362200.SZ,SZ,362200,,云投投票,16
362243.SZ,SZ,362243,,丽星投票,16
362075.SZ,SZ,362075,,沙钢投票,16
362276.SZ,SZ,362276,,万马投票,16
362368.SZ,SZ,362368,,太极投票,16
362370.SZ,SZ,362370,,亚太投票,16
362505.SZ,SZ,362505,,大康投票,16
362527.SZ,SZ,362527,,时达投票,16
362610.SZ,SZ,362610,,爱康投票,16
365341.SZ,SZ,365341,,麦迪投票,16
362586.SZ,SZ,362586,,围海投票,16
365388.SZ,SZ,365388,,国祯投票,16
360056.SZ,SZ,360056,,皇庭投票,16
360938.SZ,SZ,360938,,紫光投票,16
362048.SZ,SZ,362048,,华翔投票,16
362084.SZ,SZ,362084,,海鸥投票,16
362147.SZ,SZ,362147,,方圆投票,16
362403.SZ,SZ,362403,,爱达投票,16
365299.SZ,SZ,365299,,富春投票,16
365383.SZ,SZ,365383,,光环投票,16
365415.SZ,SZ,365415,,伊密投票,16
020098.SH,SH,020098,,15贴债24,48
107098.SH,SH,107098,,15贴质24,51
362122.SZ,SZ,362122,,天马投票,16
360587.SZ,SZ,360587,,金叶投票,16
360859.SZ,SZ,360859,,国风投票,16
362166.SZ,SZ,362166,,莱茵投票,16
360929.SZ,SZ,360929,,黄河投票,16
362204.SZ,SZ,362204,,重工投票,16
362246.SZ,SZ,362246,,北化投票,16
362289.SZ,SZ,362289,,宇顺投票,16
362312.SZ,SZ,362312,,三泰投票,16
108098.SZ,SZ,108098,,贴债1524,48
362364.SZ,SZ,362364,,中恒投票,16
360401.SZ,SZ,360401,,冀东投票,16
362366.SZ,SZ,362366,,台海投票,16
362382.SZ,SZ,362382,,蓝帆投票,16
362383.SZ,SZ,362383,,思壮投票,16
362475.SZ,SZ,362475,,立讯投票,16
362511.SZ,SZ,362511,,中顺投票,16
362470.SZ,SZ,362470,,金正投票,16
362500.SZ,SZ,362500,,山证投票,16
362558.SZ,SZ,362558,,游轮投票,16
362773.SZ,SZ,362773,,康弘投票,16
362753.SZ,SZ,362753,,永东投票,16
362639.SZ,SZ,362639,,雪人投票,16
365116.SZ,SZ,365116,,坚瑞投票,16
365177.SZ,SZ,365177,,海达投票,16
365195.SZ,SZ,365195,,长荣投票,16
365381.SZ,SZ,365381,,溢多投票,16
365445.SZ,SZ,365445,,康斯投票,16
104030.SH,SH,104030,,09京综质,51
365392.SZ,SZ,365392,,腾信投票,16
122030.SH,SH,122030,,09京综超,49
360404.SZ,SZ,360404,,华意投票,16
118026.SZ,SZ,118026,,12派特01,49
360608.SZ,SZ,360608,,阳光投票,16
362060.SZ,SZ,362060,,水电投票,16
360883.SZ,SZ,360883,,鄂能投票,16
362212.SZ,SZ,362212,,南洋投票,16
362371.SZ,SZ,362371,,七星投票,16
365185.SZ,SZ,365185,,通裕投票,16
365191.SZ,SZ,365191,,潜能投票,16
362376.SZ,SZ,362376,,北洋投票,16
365236.SZ,SZ,365236,,新阳投票,16
360058.SZ,SZ,360058,,赛格投票,16
360429.SZ,SZ,360429,,粤高投票,16
360545.SZ,SZ,360545,,金钛投票,16
360622.SZ,SZ,360622,,恒立投票,16
360679.SZ,SZ,360679,,友谊投票,16
360691.SZ,SZ,360691,,亚太投票,16
360795.SZ,SZ,360795,,刚玉投票,16
360720.SZ,SZ,360720,,能山投票,16
360807.SZ,SZ,360807,,云铝投票,16
360862.SZ,SZ,360862,,银星投票,16
360935.SZ,SZ,360935,,双马投票,16
362132.SZ,SZ,362132,,恒星投票,16
362697.SZ,SZ,362697,,红旗投票,16
362339.SZ,SZ,362339,,积成投票,16
362135.SZ,SZ,362135,,东南投票,16
365066.SZ,SZ,365066,,三川投票,16
365028.SZ,SZ,365028,,金亚投票,16
365179.SZ,SZ,365179,,四方投票,16
365229.SZ,SZ,365229,,拓尔投票,16
365202.SZ,SZ,365202,,聚龙投票,16
365212.SZ,SZ,365212,,华录投票,16
365310.SZ,SZ,365310,,宜通投票,16
365399.SZ,SZ,365399,,天利投票,16
112023.SZ,SZ,112023,,10煤气01,48
118142.SZ,SZ,118142,,13新明01,49
118151.SZ,SZ,118151,,13华龙01,49
119170.SZ,SZ,119170,,宇商1优,48
360009.SZ,SZ,360009,,宝安投票,16
360818.SZ,SZ,360818,,化工投票,16
300186.SZ,SZ,300186,,大华农,18
362008.SZ,SZ,362008,,大族投票,16
362099.SZ,SZ,362099,,海翔投票,16
365188.SZ,SZ,365188,,美亚投票,16
362746.SZ,SZ,362746,,仙坛投票,16
362404.SZ,SZ,362404,,嘉欣投票,16
365190.SZ,SZ,365190,,维尔投票,16
365214.SZ,SZ,365214,,日科投票,16
365456.SZ,SZ,365456,,耐威投票,16
365287.SZ,SZ,365287,,飞利投票,16
104198.SH,SH,104198,,12能质01,51
122198.SH,SH,122198,,12能新01,49
119115.SZ,SZ,119115,,大都市A1,48
362089.SZ,SZ,362089,,海宜投票,16
360567.SZ,SZ,360567,,海德投票,16
362168.SZ,SZ,362168,,惠程投票,16
362190.SZ,SZ,362190,,成飞投票,16
362422.SZ,SZ,362422,,科伦投票,16
362477.SZ,SZ,362477,,雏鹰投票,16
10000405.SH,SH,10000405,,50ETF购10月1850,144
10000406.SH,SH,10000406,,50ETF购10月1900,144
10000407.SH,SH,10000407,,50ETF购10月1950,144
365427.SZ,SZ,365427,,红相投票,16
10000408.SH,SH,10000408,,50ETF购10月2000,144
10000409.SH,SH,10000409,,50ETF购10月2050,144
10000410.SH,SH,10000410,,50ETF沽10月1850,145
10000412.SH,SH,10000412,,50ETF沽10月1950,145
10000411.SH,SH,10000411,,50ETF沽10月1900,145
10000414.SH,SH,10000414,,50ETF沽10月2050,145
10000415.SH,SH,10000415,,50ETF购10月2100,144
10000418.SH,SH,10000418,,50ETF沽10月2100,145
10000417.SH,SH,10000417,,50ETF购10月2200,144
10000416.SH,SH,10000416,,50ETF购10月2150,144
10000419.SH,SH,10000419,,50ETF沽10月2150,145
10000420.SH,SH,10000420,,50ETF沽10月2200,145
10000413.SH,SH,10000413,,50ETF沽10月2000,145
10000423.SH,SH,10000423,,50ETF购10月2300,144
10000424.SH,SH,10000424,,50ETF沽10月2300,145
10000425.SH,SH,10000425,,50ETF购10月2350,144
10000421.SH,SH,10000421,,50ETF购10月2250,144
10000426.SH,SH,10000426,,50ETF沽10月2350,145
10000422.SH,SH,10000422,,50ETF沽10月2250,145
10000440.SH,SH,10000440,,50ETF沽10月2400,145
10000446.SH,SH,10000446,,50ETF沽10月2450,145
118024.SZ,SZ,118024,,12四环01,49
118025.SZ,SZ,118025,,12长公债,49
10000445.SH,SH,10000445,,50ETF购10月2450,144
10000439.SH,SH,10000439,,50ETF购10月2400,144
360690.SZ,SZ,360690,,宝新投票,16
360911.SZ,SZ,360911,,南糖投票,16
362256.SZ,SZ,362256,,彩虹投票,16
360958.SZ,SZ,360958,,东方投票,16
362523.SZ,SZ,362523,,天桥投票,16
362630.SZ,SZ,362630,,华西投票,16
365016.SZ,SZ,365016,,北陆投票,16
365128.SZ,SZ,365128,,锦富投票,16
365406.SZ,SZ,365406,,九强投票,16
362752.SZ,SZ,362752,,昇兴投票,16
362193.SZ,SZ,362193,,如意投票,16
365041.SZ,SZ,365041,,回天投票,16
365281.SZ,SZ,365281,,金明投票,16
118148.SZ,SZ,118148,,13华光02,49
119064.SZ,SZ,119064,,14浦发03,48
360533.SZ,SZ,360533,,家乐投票,16
360913.SZ,SZ,360913,,钱摩投票,16
362152.SZ,SZ,362152,,广电投票,16
362206.SZ,SZ,362206,,海利投票,16
112125.SZ,SZ,112125,,12海翔债,48
362328.SZ,SZ,362328,,新朋投票,16
362359.SZ,SZ,362359,,齐星投票,16
365143.SZ,SZ,365143,,星河投票,16
365352.SZ,SZ,365352,,信源投票,16
362023.SZ,SZ,362023,,海特投票,16
799990.SH,SH,799990,,市值股数,240
118294.SZ,SZ,118294,,14瑞泥02,49
360709.SZ,SZ,360709,,河钢投票,16
119134.SZ,SZ,119134,,15狮桥03,48
365262.SZ,SZ,365262,,巴安投票,16
360053.SZ,SZ,360053,,基地投票,22
362415.SZ,SZ,362415,,海康投票,16
365162.SZ,SZ,365162,,雷曼投票,16
019033.SH,SH,019033,,10国债33,48
362003.SZ,SZ,362003,,伟星投票,16
019321.SH,SH,019321,,13国债21,48
090033.SH,SH,090033,,0033质押,240
091067.SH,SH,091067,,13国质21,240
100957.SH,SH,100957,,凉国回售,51
100911.SH,SH,100911,,川投回售,51
118136.SZ,SZ,118136,,13龙丹01,49
118138.SZ,SZ,118138,,13凯英信,49
118161.SZ,SZ,118161,,13三峡01,49
362606.SZ,SZ,362606,,大瓷投票,16
365467.SZ,SZ,365467,,迅游投票,16
365290.SZ,SZ,365290,,荣科投票,16
019423.SH,SH,019423,,14国债23,48
091094.SH,SH,091094,,14国质23,240
365124.SZ,SZ,365124,,汇川投票,16
104933.SH,SH,104933,,09南质1,51
122933.SH,SH,122933,,09南山1,49
360823.SZ,SZ,360823,,超声投票,16
360826.SZ,SZ,360826,,桑德投票,16
362043.SZ,SZ,362043,,兔宝投票,16
362615.SZ,SZ,362615,,哈哈投票,16
362671.SZ,SZ,362671,,龙泉投票,16
362233.SZ,SZ,362233,,塔牌投票,16
100910.SH,SH,100910,,柳化回售,51
100976.SH,SH,100976,,象屿回售,51
IH1510.CF,CF,IH1510,,IH1510,112
IC1510.CF,CF,IC1510,,IC1510,112
IF1510.CF,CF,IF1510,,IF1510,112
101033.SZ,SZ,101033,,国债1033,48
101321.SZ,SZ,101321,,国债1321,48
360564.SZ,SZ,360564,,民生投票,16
360889.SZ,SZ,360889,,茂业投票,16
360965.SZ,SZ,360965,,天保投票,16
360735.SZ,SZ,360735,,罗牛投票,16
362058.SZ,SZ,362058,,威尔投票,16
362292.SZ,SZ,362292,,奥飞投票,16
362323.SZ,SZ,362323,,雅百投票,16
362494.SZ,SZ,362494,,华斯投票,16
362597.SZ,SZ,362597,,金禾投票,16
362410.SZ,SZ,362410,,广联投票,16
362661.SZ,SZ,362661,,克明投票,16
365393.SZ,SZ,365393,,中来投票,16
101423.SZ,SZ,101423,,国债1423,48
365444.SZ,SZ,365444,,双杰投票,16
112021.SZ,SZ,112021,,10南玻01,48
360027.SZ,SZ,360027,,深能投票,16
362153.SZ,SZ,362153,,石基投票,16
360488.SZ,SZ,360488,,晨鸣投票,16
362236.SZ,SZ,362236,,大华投票,16
362214.SZ,SZ,362214,,大立投票,16
362335.SZ,SZ,362335,,科华投票,16
362534.SZ,SZ,362534,,杭锅投票,16
362620.SZ,SZ,362620,,瑞和投票,16
365021.SZ,SZ,365021,,大禹投票,16
365065.SZ,SZ,365065,,海兰投票,16
365110.SZ,SZ,365110,,华仁投票,16
365201.SZ,SZ,365201,,海伦投票,16
365367.SZ,SZ,365367,,网力投票,16
360888.SZ,SZ,360888,,峨眉投票,16
362560.SZ,SZ,362560,,通达投票,16
365104.SZ,SZ,365104,,乐视投票,16
365156.SZ,SZ,365156,,神雾投票,16
365246.SZ,SZ,365246,,宝莱投票,16
521132.SH,SH,521132,,海富数据,240
733031.SH,SH,733031,,三一发债,240
521172.SH,SH,521172,,睿智A,240
743031.SH,SH,743031,,申购款,240
744031.SH,SH,744031,,三一配号,240
360667.SZ,SZ,360667,,美好投票,16
362722.SZ,SZ,362722,,金轮投票,16
362633.SZ,SZ,362633,,申科投票,16
521173.SH,SH,521173,,睿智C,240
365026.SZ,SZ,365026,,红日投票,16
020075.SH,SH,020075,,15贴债01,48
118132.SZ,SZ,118132,,13婷美债,49
107075.SH,SH,107075,,15贴质01,51
118147.SZ,SZ,118147,,13华光01,49
360537.SZ,SZ,360537,,广宇投票,16
362272.SZ,SZ,362272,,川润投票,16
360006.SZ,SZ,360006,,振业投票,16
704031.SH,SH,704031,,三一配债,240
362414.SZ,SZ,362414,,高德投票,16
365164.SZ,SZ,365164,,通源投票,16
100983.SH,SH,100983,,西子回售,51
100984.SH,SH,100984,,祥源回售,51
360576.SZ,SZ,360576,,甘化投票,16
360160.SZ,SZ,360160,,南江投票,22
360695.SZ,SZ,360695,,滨能投票,16
360998.SZ,SZ,360998,,隆平投票,16
362280.SZ,SZ,362280,,联络投票,16
362587.SZ,SZ,362587,,奥拓投票,16
362552.SZ,SZ,362552,,宝鼎投票,16
365280.SZ,SZ,365280,,南锻投票,16
362729.SZ,SZ,362729,,好利投票,16
365434.SZ,SZ,365434,,金石投票,16
365465.SZ,SZ,365465,,高伟投票,16
360099.SZ,SZ,360099,,海直投票,16
360517.SZ,SZ,360517,,荣安投票,16
365477.SZ,SZ,365477,,合纵投票,16
360668.SZ,SZ,360668,,荣丰投票,16
360520.SZ,SZ,360520,,长航投票,16
360806.SZ,SZ,360806,,银河投票,16
362031.SZ,SZ,362031,,巨轮投票,16
360906.SZ,SZ,360906,,中拓投票,16
362163.SZ,SZ,362163,,三鑫投票,16
362237.SZ,SZ,362237,,恒邦投票,16
362175.SZ,SZ,362175,,东方投票,16
362566.SZ,SZ,362566,,益盛投票,16
362287.SZ,SZ,362287,,奇正投票,16
362451.SZ,SZ,362451,,摩恩投票,16
362637.SZ,SZ,362637,,赞宇投票,16
362598.SZ,SZ,362598,,章鼓投票,16
365045.SZ,SZ,365045,,华力投票,16
365275.SZ,SZ,365275,,梅安投票,16
365064.SZ,SZ,365064,,华晶投票,16
10000511.SH,SH,10000511,,50ETF购2月2200,144
365282.SZ,SZ,365282,,汇冠投票,16
10000514.SH,SH,10000514,,50ETF沽2月2250,145
704755.SH,SH,704755,,国贸配债,240
743755.SH,SH,743755,,申购款,240
744755.SH,SH,744755,,国贸配号,240
733755.SH,SH,733755,,国贸发债,240
10000513.SH,SH,10000513,,50ETF沽2月2200,145
362054.SZ,SZ,362054,,德美投票,16
362334.SZ,SZ,362334,,英威投票,16
10000512.SH,SH,10000512,,50ETF购2月2250,144
365260.SZ,SZ,365260,,新莱投票,16
108075.SZ,SZ,108075,,贴债1501,48
360790.SZ,SZ,360790,,华神投票,16
362011.SZ,SZ,362011,,盾安投票,16
362085.SZ,SZ,362085,,万丰投票,16
362173.SZ,SZ,362173,,千足投票,16
362449.SZ,SZ,362449,,国星投票,16
362564.SZ,SZ,362564,,天沃投票,16
362491.SZ,SZ,362491,,通鼎投票,16
365010.SZ,SZ,365010,,立思投票,16
362400.SZ,SZ,362400,,省广投票,16
365108.SZ,SZ,365108,,双龙投票,16
362732.SZ,SZ,362732,,燕塘投票,16
362324.SZ,SZ,362324,,普利投票,16
365047.SZ,SZ,365047,,迪科投票,16
362471.SZ,SZ,362471,,中超投票,16
365054.SZ,SZ,365054,,鼎龙投票,16
365429.SZ,SZ,365429,,强力投票,16
365304.SZ,SZ,365304,,云意投票,16
365123.SZ,SZ,365123,,太阳投票,16
100955.SH,SH,100955,,瑞01回售,51
117520.SZ,SZ,117520,,山证1502,53
365134.SZ,SZ,365134,,大富投票,16
360525.SZ,SZ,360525,,太阳投票,16
360498.SZ,SZ,360498,,山路投票,16
360633.SZ,SZ,360633,,合金投票,16
365050.SZ,SZ,365050,,鼎利投票,16
360963.SZ,SZ,360963,,华东投票,16
362107.SZ,SZ,362107,,沃华投票,16
362329.SZ,SZ,362329,,皇氏投票,16
362194.SZ,SZ,362194,,凡谷投票,16
362548.SZ,SZ,362548,,金新投票,16
362574.SZ,SZ,362574,,明牌投票,16
365194.SZ,SZ,365194,,福安投票,16
100909.SH,SH,100909,,中原回售,51
365002.SZ,SZ,365002,,泰岳投票,16
360782.SZ,SZ,360782,,美达投票,16
360403.SZ,SZ,360403,,生化投票,16
360959.SZ,SZ,360959,,首钢投票,16
362141.SZ,SZ,362141,,蓉胜投票,16
365433.SZ,SZ,365433,,蓝思投票,16
365117.SZ,SZ,365117,,嘉寓投票,16
362686.SZ,SZ,362686,,亿利投票,16
100908.SH,SH,100908,,华微回售,51
112111.SZ,SZ,112111,,12深机01,48
104053.SH,SH,104053,,10泰豪质,51
122053.SH,SH,122053,,10泰豪债,49
118054.SZ,SZ,118054,,12威仕达,49
360543.SZ,SZ,360543,,皖能投票,16
360599.SZ,SZ,360599,,双星投票,16
360544.SZ,SZ,360544,,中原投票,16
360820.SZ,SZ,360820,,金城投票,16
360661.SZ,SZ,360661,,高新投票,16
362164.SZ,SZ,362164,,东力投票,16
362528.SZ,SZ,362528,,英飞投票,16
362738.SZ,SZ,362738,,中矿投票,16
365096.SZ,SZ,365096,,联众投票,16
365181.SZ,SZ,365181,,佐力投票,16
365323.SZ,SZ,365323,,华灿投票,16
365008.SZ,SZ,365008,,佳豪投票,16
365360.SZ,SZ,365360,,炬华投票,16
365354.SZ,SZ,365354,,东华投票,16
118309.SZ,SZ,118309,,14山一债,49
360899.SZ,SZ,360899,,赣能投票,16
365329.SZ,SZ,365329,,海伦投票,16
362635.SZ,SZ,362635,,安洁投票,16
365446.SZ,SZ,365446,,乐凯投票,16
365482.SZ,SZ,365482,,万孚投票,16
100974.SH,SH,100974,,杭交回售,51
104996.SH,SH,104996,,08常城质,51
362076.SZ,SZ,362076,,雪莱投票,16
122996.SH,SH,122996,,08常城建,49
10000031.SH,SH,10000031,,50ETF购9月2200,144
10000032.SH,SH,10000032,,50ETF购9月2250,144
10000033.SH,SH,10000033,,50ETF购9月2300,144
10000035.SH,SH,10000035,,50ETF购9月2400,144
10000034.SH,SH,10000034,,50ETF购9月2350,144
10000036.SH,SH,10000036,,50ETF沽9月2200,145
10000037.SH,SH,10000037,,50ETF沽9月2250,145
10000038.SH,SH,10000038,,50ETF沽9月2300,145
10000039.SH,SH,10000039,,50ETF沽9月2350,145
10000040.SH,SH,10000040,,50ETF沽9月2400,145
10000048.SH,SH,10000048,,50ETF沽9月2450,145
10000047.SH,SH,10000047,,50ETF购9月2450,144
10000056.SH,SH,10000056,,50ETF沽9月2500,145
10000055.SH,SH,10000055,,50ETF购9月2500,144
10000063.SH,SH,10000063,,50ETF购9月2550,144
10000071.SH,SH,10000071,,50ETF购9月2600,144
10000064.SH,SH,10000064,,50ETF沽9月2550,145
10000072.SH,SH,10000072,,50ETF沽9月2600,145
10000079.SH,SH,10000079,,50ETF购9月2650,144
10000080.SH,SH,10000080,,50ETF沽9月2650,145
360801.SZ,SZ,360801,,九洲投票,16
10000088.SH,SH,10000088,,50ETF沽9月2700,145
10000087.SH,SH,10000087,,50ETF购9月2700,144
10000095.SH,SH,10000095,,50ETF购9月2750,144
10000096.SH,SH,10000096,,50ETF沽9月2750,145
10000103.SH,SH,10000103,,50ETF购9月2800,144
10000104.SH,SH,10000104,,50ETF沽9月2800,145
10000126.SH,SH,10000126,,50ETF沽9月2850,145
10000125.SH,SH,10000125,,50ETF购9月2850,144
10000139.SH,SH,10000139,,50ETF购9月2900,144
10000141.SH,SH,10000141,,50ETF沽9月2900,145
10000140.SH,SH,10000140,,50ETF购9月2950,144
10000150.SH,SH,10000150,,50ETF沽9月3000,145
10000158.SH,SH,10000158,,50ETF沽9月3100,145
10000165.SH,SH,10000165,,50ETF购9月3200,144
10000157.SH,SH,10000157,,50ETF购9月3100,144
10000166.SH,SH,10000166,,50ETF沽9月3200,145
10000173.SH,SH,10000173,,50ETF购9月3300,144
10000182.SH,SH,10000182,,50ETF沽9月3400,145
10000181.SH,SH,10000181,,50ETF购9月3400,144
10000174.SH,SH,10000174,,50ETF沽9月3300,145
10000142.SH,SH,10000142,,50ETF沽9月2950,145
10000197.SH,SH,10000197,,50ETF购9月3500,144
10000225.SH,SH,10000225,,50ETF购9月3600,144
10000198.SH,SH,10000198,,50ETF沽9月3500,145
10000226.SH,SH,10000226,,50ETF沽9月3600,145
10000340.SH,SH,10000340,,50ETF沽9月2150,145
10000339.SH,SH,10000339,,50ETF购9月2150,144
10000358.SH,SH,10000358,,50ETF购9月2000,144
10000359.SH,SH,10000359,,50ETF购9月2050,144
10000360.SH,SH,10000360,,50ETF购9月2100,144
10000361.SH,SH,10000361,,50ETF沽9月1950,145
10000362.SH,SH,10000362,,50ETF沽9月2000,145
10000363.SH,SH,10000363,,50ETF沽9月2050,145
10000357.SH,SH,10000357,,50ETF购9月1950,144
10000364.SH,SH,10000364,,50ETF沽9月2100,145
10000388.SH,SH,10000388,,50ETF购9月1850,144
10000149.SH,SH,10000149,,50ETF购9月3000,144
10000387.SH,SH,10000387,,50ETF购9月1800,144
10000390.SH,SH,10000390,,50ETF沽9月1800,145
10000389.SH,SH,10000389,,50ETF购9月1900,144
10000391.SH,SH,10000391,,50ETF沽9月1850,145
100973.SH,SH,100973,,泰矿回售,51
118133.SZ,SZ,118133,,13瑞源02,49
117519.SZ,SZ,117519,,山证1501,53
118135.SZ,SZ,118135,,13蓝天债,49
362167.SZ,SZ,362167,,东锆投票,16
362461.SZ,SZ,362461,,珠啤投票,16
362613.SZ,SZ,362613,,北玻投票,16
365051.SZ,SZ,365051,,三五投票,16
365074.SZ,SZ,365074,,华平投票,16
360153.SZ,SZ,360153,,丰原投票,16
365307.SZ,SZ,365307,,慈星投票,16
10000392.SH,SH,10000392,,50ETF沽9月1900,145
360557.SZ,SZ,360557,,广夏投票,16
362510.SZ,SZ,362510,,汽模投票,16
362032.SZ,SZ,362032,,苏泊投票,16
019422.SH,SH,019422,,14国债22,48
091093.SH,SH,091093,,14国质22,240
365118.SZ,SZ,365118,,东方投票,16
118269.SZ,SZ,118269,,14三七01,49
118020.SZ,SZ,118020,,12中能01,49
360860.SZ,SZ,360860,,顺鑫投票,16
360880.SZ,SZ,360880,,潍重投票,16
362208.SZ,SZ,362208,,合城投票,16
362425.SZ,SZ,362425,,凯撒投票,16
362662.SZ,SZ,362662,,京威投票,16
362678.SZ,SZ,362678,,珠琴投票,16
362694.SZ,SZ,362694,,顾地投票,16
365139.SZ,SZ,365139,,晓程投票,16
117502.SZ,SZ,117502,,广发1402,53
104185.SH,SH,104185,,12力质01,51
122185.SH,SH,122185,,12力帆01,49
119217.SZ,SZ,119217,,蚂蚁01A1,48
360029.SZ,SZ,360029,,深房投票,16
10000515.SH,SH,10000515,,50ETF购1月2100,144
10000518.SH,SH,10000518,,50ETF沽1月2150,145
10000516.SH,SH,10000516,,50ETF购1月2150,144
10000519.SH,SH,10000519,,50ETF购2月2100,144
10000520.SH,SH,10000520,,50ETF购2月2150,144
10000517.SH,SH,10000517,,50ETF沽1月2100,145
10000521.SH,SH,10000521,,50ETF沽2月2100,145
360065.SZ,SZ,360065,,国际投票,16
10000522.SH,SH,10000522,,50ETF沽2月2150,145
362503.SZ,SZ,362503,,搜特投票,16
362517.SZ,SZ,362517,,泰亚投票,16
362619.SZ,SZ,362619,,巨龙投票,16
362716.SZ,SZ,362716,,金贵投票,16
365067.SZ,SZ,365067,,安诺投票,16
362396.SZ,SZ,362396,,星网投票,16
365468.SZ,SZ,365468,,四方投票,16
IF1509.CF,CF,IF1509,,IF1509,112
IC1509.CF,CF,IC1509,,IC1509,112
IH1509.CF,CF,IH1509,,IH1509,112
521951.SH,SH,521951,,利泰认购,240
118265.SZ,SZ,118265,,14济环01,49
